PersonX tries out a new boat  xIntent  [GEN]	to be independent
PersonX smashes a hole in the wall  xReact  [GEN]	angry
PersonX arrives in California  xWant  [GEN]	to go to sleep
PersonX deserves sympathy  xEffect  [GEN]	is respected by his peers
PersonX sees personY kissing PersonZ  xEffect  [GEN]	is angry
PersonX just learned of PersonY's death  xWant  [GEN]	to know what PersonY did
PersonX wins a game of cards  xIntent  [GEN]	to win
PersonX speaks about herself  xIntent  [GEN]	to express herself
PersonX has to work on Friday  xEffect  [GEN]	is exhausted on Friday.
PersonX brings PersonY his paycheck  xIntent  [GEN]	to be helpful
PersonX goes into the theater  xAttr  [GEN]	a good singer
PersonX brings back water  xReact  [GEN]	happy
PersonX is surprised by somebody's phone call  xEffect  [GEN]	feels irritated
PersonX expects the unexpected  xIntent  [GEN]	to find the perfect gift for her mother
PersonX obtains money from bank  xNeed  [GEN]	to have money
PersonX returns from the game  xEffect  [GEN]	feels better
PersonX receives a support from an orphanage  xWant  [GEN]	to get support from an orphanage
PersonX wins a prize  xAttr  [GEN]	lucky
PersonX invites PersonY to the soccer game  HinderedBy  [GEN]	PersonX is afraid to ask PersonY to join
PersonX turns to look  xIntent  [GEN]	to see his dream come true
PersonX runs a race  xReact  [GEN]	confident
PersonX proposes a change of dress code  xAttr  [GEN]	ambitious
PersonX enjoys PersonY’s presence  HinderedBy  [GEN]	PersonX doesn't like PersonY
PersonX doesn’t get involved  xAttr  [GEN]	passive
PersonX buys a boombox  HinderedBy  [GEN]	PersonX doesn't have a boombox
PersonX researches  HinderedBy  [GEN]	PersonX is not allowed to study
PersonX keeps on his clothes  HinderedBy  [GEN]	PersonX has a bad rash on his arm
PersonX eats dinner with his family  xIntent  [GEN]	to have fun
PersonX wants to be appreciated  xIntent  [GEN]	to be liked
PersonX accepts PersonY's love  xEffect  [GEN]	marries PersonY
PersonX rubs PersonY's back  xNeed  [GEN]	to be close to PersonY
PersonX writes the blog post  HinderedBy  [GEN]	PersonX can't find the paper to post the post
PersonX is having a picnic  xReact  [GEN]	delighted
PersonX throws a phone  xAttr  [GEN]	careless
PersonX gets a favour  xEffect  [GEN]	gets a promotion
PersonX is tested for the job  xWant  [GEN]	to work harder
PersonX puts on the old grey bonnet  xEffect  [GEN]	looks good
PersonX accepts a loan  xReact  [GEN]	motivated
PersonX plans PersonY's wedding  xEffect  [GEN]	and PersonY are happy
PersonX becomes forgetful  xWant  [GEN]	to forget about the past
PersonX reports it to police  xIntent  [GEN]	to help the community
PersonX is the best person for the job  xReact  [GEN]	appreciated
PersonX invites PersonY to a meal  xIntent  [GEN]	to make PersonY feel welcome
PersonX grows grass  xEffect  [GEN]	is grateful
PersonX finds time for reading  xEffect  [GEN]	reads more
PersonX gets mad at PersonX  HinderedBy  [GEN]	PersonX is too embarrassed to get angry
PersonX blows the party  xReact  [GEN]	angry
PersonX exposes PersonY's wrong doing  xIntent  [GEN]	to be the best
PersonX talks about PersonY's grandson  xAttr  [GEN]	intelligent
PersonX looks over a list  xEffect  [GEN]	finds out about a plan
PersonX puts down roots  xReact  [GEN]	peaceful
PersonX studies about birds  xReact  [GEN]	fascinated
PersonX leads PersonY up the stairs  xAttr  [GEN]	friendly
PersonX found a book  xAttr  [GEN]	smart
PersonX continues to offer PersonY resistance  xEffect  [GEN]	is thanked by PersonY
PersonX cooks a big meal  HinderedBy  [GEN]	PersonX is not a good cook
PersonX puts something into the pocket  xReact  [GEN]	important
PersonX and PersonY share milk  xReact  [GEN]	excited
PersonX is encouraged to tell the truth  xIntent  [GEN]	to be honest
PersonX saw an eclipse  xReact  [GEN]	amazed
PersonX does some legwork  xIntent  [GEN]	to improve his leg
PersonX follows on his bike  xNeed  [GEN]	to have an interest in cycling
PersonX and PersonY are old friends  xEffect  [GEN]	is pleased with PersonY
PersonX calls personX  HinderedBy  [GEN]	PersonX is too busy to talk
PersonX researches  xAttr  [GEN]	smart
PersonX has to clean the house  xEffect  [GEN]	is relieved
PersonX looks for a partner  xIntent  [GEN]	to get the job done
PersonX is sure it's a good idea  xNeed  [GEN]	to be sure it was a good idea
PersonX takes his car to the garage  xWant  [GEN]	to go to work
PersonX brought PersonY's favorite book  xAttr  [GEN]	nice
PersonX bares PersonY's heart  xIntent  [GEN]	to be liked by PersonY
PersonX give someone PersonY's forgiveness  xReact  [GEN]	loved
PersonX looks at rabbits  xIntent  [GEN]	to learn something new
PersonX decides not to go on tour  xAttr  [GEN]	courageous
PersonX helps PersonY with her jacket  xIntent  [GEN]	to help PersonY
"PersonX plays ""let's pretend""  xReact  [GEN]"	relaxed
PersonX tells PersonY that PersonY is a hero  xReact  [GEN]	proud
PersonX give someone PersonY's forgiveness  xIntent  [GEN]	to help PersonY
PersonX helps PersonY with her jacket  xAttr  [GEN]	generous
PersonX has a high evaluation score  HinderedBy  [GEN]	PersonX doesn't have a high grade
PersonX devises a new experiment  xEffect  [GEN]	gets smarter
PersonX posts a photo  xWant  [GEN]	to take a photo with his friend
PersonX drinks beer in the kitchen  xEffect  [GEN]	gets drunk
PersonX does some legwork  HinderedBy  [GEN]	PersonX is lazy
PersonX orders some coffee  xEffect  [GEN]	has a coffee
PersonX carves a totem pole  xReact  [GEN]	proud
PersonX and PersonY end up together  xIntent  [GEN]	to marry PersonY
PersonX works as a sous-chef  HinderedBy  [GEN]	PersonX can't find the ingredients for the dish
PersonX talks about art  xIntent  [GEN]	to enjoy art
PersonX and PersonY suddenly fall in love  xWant  [GEN]	to get married
PersonX sings along to songs  xEffect  [GEN]	becomes a musician
PersonX eats the chocolate frosting  xReact  [GEN]	satisfied
PersonX gets a tooth pulled  HinderedBy  [GEN]	PersonX has a broken tooth
PersonX is really working  xReact  [GEN]	productive
PersonX can help  xEffect  [GEN]	does something for the poor
PersonX buys PersonY a plant  xAttr  [GEN]	caring
PersonX doesn’t get involved  xReact  [GEN]	isolated
PersonX does a dangerous stunt  xEffect  [GEN]	is injured
PersonX stares at personY  xEffect  [GEN]	feels a little better
PersonX attempts to impress PersonY  xIntent  [GEN]	to be noticed
PersonX is eating the orange  xIntent  [GEN]	to eat the orange
PersonX befriends a baby  xAttr  [GEN]	affectionate
PersonX begins to accept PersonY  xIntent  [GEN]	to be close to PersonY
PersonX appreciates PersonY’s advice  xEffect  [GEN]	learns to trust PersonY
PersonX tries out a new boat  xWant  [GEN]	to take a boat out on the water
PersonX is prepared for an important exam  xEffect  [GEN]	is happy
PersonX vows to herself  xReact  [GEN]	anxious
PersonX gives up the engagement  xEffect  [GEN]	breaks up with her girlfriend
PersonX writes a hate letter  xEffect  [GEN]	is angry
PersonX drives the car home  HinderedBy  [GEN]	PersonX can't drive
PersonX really gets rolling  xIntent  [GEN]	to exercise
PersonX teaches PersonY to be polite  HinderedBy  [GEN]	PersonX doesn't know how to teach PersonY
PersonX goes out into the world  xWant  [GEN]	to be a scientist
PersonX dips into the till  HinderedBy  [GEN]	PersonX can't drink
PersonX is kind  HinderedBy  [GEN]	PersonX is afraid of hurting people
PersonX neglects to mention PersonY's presence  xAttr  [GEN]	inconsiderate
PersonX talks to one of the players  xAttr  [GEN]	a good listener
PersonX races in a car  HinderedBy  [GEN]	PersonX can't run
PersonX hosts a meal  xEffect  [GEN]	is thanked by the group
PersonX talks for a while  xWant  [GEN]	to talk to a therapist
PersonX freezes in the water  xEffect  [GEN]	gets wet
PersonX loses faith in the population  xWant  [GEN]	to try new things
PersonX puts in a lot of time  xNeed  [GEN]	to be in a hurry
PersonX tries to look important  HinderedBy  [GEN]	PersonX is a little too shy
PersonX studies in order to pass the exam  xIntent  [GEN]	to be good at school
PersonX enjoys solving puzzles  xEffect  [GEN]	is a good puzzle artist
PersonX stops the other car  xEffect  [GEN]	gets in trouble
PersonX and PersonY gossip  xEffect  [GEN]	and PersonY kiss
PersonX accidentally finds a new way  xNeed  [GEN]	to be curious
PersonX drops everything to do this  xNeed  [GEN]	to be able to do this
PersonX selects a book  xIntent  [GEN]	to start a new book
PersonX's godfather, PersonY, dies  xEffect  [GEN]	is devastated
PersonX begins to love PersonY  xReact  [GEN]	in love
PersonX puts on the old grey bonnet  xReact  [GEN]	cool
PersonX consults her mentor  xAttr  [GEN]	responsible
PersonX is falling behind  xAttr  [GEN]	anxious
PersonX wears a helmet when he rides his bike  xIntent  [GEN]	to show his inner self
PersonX's hair is mussed  xWant  [GEN]	to wear a little hairbrush
PersonX looks left and right  HinderedBy  [GEN]	PersonX is afraid of people
PersonX visits a sick friend  xReact  [GEN]	compassionate
PersonX manages to get out of jail  HinderedBy  [GEN]	PersonX is still not very productive
PersonX disapproves of personY  xEffect  [GEN]	is angry with personY
PersonX sells apples  HinderedBy  [GEN]	PersonX is a huge seller
PersonX drops out of his class  xAttr  [GEN]	a rebel
PersonX plots to bomb the White House  HinderedBy  [GEN]	PersonX is afraid of bombs
PersonX wants to meet  HinderedBy  [GEN]	PersonX is afraid of meeting friends
PersonX sees a movie with friends  xNeed  [GEN]	to be on the computer
PersonX and PersonY share milk  xAttr  [GEN]	a loyal friend
PersonX stops taking PersonY's calls  xIntent  [GEN]	to be independent
PersonX stays home and watches TV  xIntent  [GEN]	to relax
PersonX gives birth to baby PersonY  xWant  [GEN]	to be more responsible
PersonX returns from the game  xReact  [GEN]	relaxed
PersonX gets a favour  xReact  [GEN]	pleased
PersonX does not get paid  xWant  [GEN]	to get paid
PersonX reads a recipe  xWant  [GEN]	to eat a different recipe
PersonX volunteers to do something  xEffect  [GEN]	volunteers to do something
PersonX volunteers to do something  HinderedBy  [GEN]	PersonX can't do anything
PersonX ends the epidemic  xNeed  [GEN]	to stop it
PersonX sees PersonY struggling  xEffect  [GEN]	is upset
PersonX opens her textbook  HinderedBy  [GEN]	PersonX is afraid to read
PersonX makes the same mistakes  xReact  [GEN]	tired
PersonX mends a broken relationship  xAttr  [GEN]	a good friend
PersonX hits two homers  xEffect  [GEN]	is a Hall of Fame hitter
PersonX says that the policeman should give up  xAttr  [GEN]	authoritative
PersonX gets PersonY out of a bind  xIntent  [GEN]	to stop PersonY from being left behind
PersonX comes to terms with the loss  xAttr  [GEN]	a good son
PersonX finds something to drink  xAttr  [GEN]	adventurous
PersonX thinks about her car  HinderedBy  [GEN]	PersonX is in a car accident
PersonX is encouraged to tell the truth  HinderedBy  [GEN]	PersonX is afraid to tell the truth
PersonX chooses a big house  xNeed  [GEN]	to have a house
PersonX uses it  xNeed  [GEN]	to have the ability to take the item
PersonX walks out of class  xAttr  [GEN]	shy
PersonX evades the burglars  xWant  [GEN]	to avoid the car theft
PersonX's home is robbed  xWant  [GEN]	to get a lawyer
PersonX hires a boat  HinderedBy  [GEN]	PersonX can't afford a boat
PersonX backs out  xAttr  [GEN]	a rebel
PersonX uses it  HinderedBy  [GEN]	PersonX can't find the tape
PersonX has cash flow problems  xReact  [GEN]	frustrated
PersonX promises it will be a success  xEffect  [GEN]	is proud of it
PersonX rubs PersonY's back  xAttr  [GEN]	considerate
PersonX is neglectful of his health  xAttr  [GEN]	poor
PersonX gives up the engagement  HinderedBy  [GEN]	PersonX is still committed to his wife
PersonX and PersonY plans to leave together  xNeed  [GEN]	to be planning to leave
PersonX gets an agent  xReact  [GEN]	enthusiastic
PersonX resists a disease  HinderedBy  [GEN]	PersonX can't walk
PersonX can do this  xWant  [GEN]	to do this more
PersonX attends a kegger  HinderedBy  [GEN]	PersonX is too afraid to drink alcohol
PersonX asks PersonY to buy a gift  xReact  [GEN]	excited
PersonX confronts PersonY over who should win the competition  xNeed  [GEN]	to be nervous
PersonX has always hated rabbits  xReact  [GEN]	disgusted
PersonX chooses to go back in time  xNeed  [GEN]	to be in a time where he could have gone back in time.
PersonX sends PersonY a get-well card  HinderedBy  [GEN]	PersonX can't find PersonY
PersonX doesn't have a chance  xReact  [GEN]	frustrated
PersonX fears that PersonY will put together something  xWant  [GEN]	to see PersonY well
PersonX explains something about ethics  xReact  [GEN]	understanding
PersonX makes a model airplane  HinderedBy  [GEN]	PersonX is too tired to make the model airplane
PersonX is looking for a new place to live  xIntent  [GEN]	to be independent
PersonX makes PersonY breakfast  xAttr  [GEN]	nice
PersonX wants to end a discussion  xReact  [GEN]	relieved
PersonX practices card tricks  xAttr  [GEN]	good at cards
PersonX gets PersonY to join in  xAttr  [GEN]	confident
PersonX completes a jigsaw puzzle  xAttr  [GEN]	clever
PersonX worries about a deadline  xEffect  [GEN]	has a deadline
PersonX is tamed  xReact  [GEN]	pleased
PersonX drops his valuables  HinderedBy  [GEN]	PersonX is sick
PersonX hopes to become wealthy  xAttr  [GEN]	optimistic
PersonX mocks PersonY’s preferences  xAttr  [GEN]	mean
PersonX insists on having his own way  xEffect  [GEN]	becomes a better person
PersonX wants to become a carpenter  xEffect  [GEN]	makes his money
PersonX cries out for help  xAttr  [GEN]	sensitive
PersonX has a fight with his dad  HinderedBy  [GEN]	PersonX is still in bed
PersonX buys CDs at a record store  xReact  [GEN]	excited
PersonX has no warm clothes  xReact  [GEN]	cold
PersonX’s daughter drowns  xAttr  [GEN]	careless
PersonX packs for a flight  xWant  [GEN]	to fly
PersonX races in a car  xNeed  [GEN]	to be afraid of cars
PersonX buys a Bible  xReact  [GEN]	religious
PersonX and PersonY play a video game  xAttr  [GEN]	a competitive player
PersonX stops for a haircut  xNeed  [GEN]	to be in the mood to help someone
PersonX takes its clothes off  xEffect  [GEN]	feels better
PersonX completes a jigsaw puzzle  xNeed  [GEN]	to have a hand
PersonX pulls PersonY back  xWant  [GEN]	to hold PersonY
PersonX re-arranges the living room  xEffect  [GEN]	is delighted
PersonX inspects a fax  xReact  [GEN]	confused
PersonX sets fire to a car  xAttr  [GEN]	impulsive
PersonX has an offer to tour China  xWant  [GEN]	to go to China
PersonX deserves PersonY’s admiration  xAttr  [GEN]	submissive
PersonX feels someone following him  xReact  [GEN]	curious
PersonX drove PersonY to clinic  xNeed  [GEN]	to be driving PersonY to the clinic
PersonX reads a text  xAttr  [GEN]	intelligent
PersonX ignores PersonY's pleas  xAttr  [GEN]	weak
PersonX wakes up in an unfamiliar room  xReact  [GEN]	confused
