PersonX makes a model airplane  HinderedBy  [GEN]	PersonX is too tired to make the model airplane	
PersonX is looking for a new place to live  xIntent  [GEN]	to be independent	
PersonX makes PersonY breakfast  xAttr  [GEN]	nice	
PersonX wants to end a discussion  xReact  [GEN]	relieved	
PersonX practices card tricks  xAttr  [GEN]	good at cards	
PersonX gets PersonY to join in  xAttr  [GEN]	confident	
PersonX completes a jigsaw puzzle  xAttr  [GEN]	clever	
PersonX worries about a deadline  xEffect  [GEN]	has a deadline	
PersonX is tamed  xReact  [GEN]	pleased	
PersonX drops his valuables  HinderedBy  [GEN]	PersonX is sick	
PersonX hopes to become wealthy  xAttr  [GEN]	optimistic	
PersonX mocks PersonY's preferences  xAttr  [GEN]	mean	
PersonX insists on having his own way  xEffect  [GEN]	becomes a better person	
PersonX wants to become a carpenter  xEffect  [GEN]	makes his money	
PersonX cries out for help  xAttr  [GEN]	sensitive	
PersonX has a fight with his dad  HinderedBy  [GEN]	PersonX is still in bed	
PersonX buys CDs at a record store  xReact  [GEN]	excited	
PersonX has no warm clothes  xReact  [GEN]	cold	
PersonX's daughter drowns  xAttr  [GEN]	careless	
PersonX packs for a flight  xWant  [GEN]	to fly	
PersonX races in a car  xNeed  [GEN]	to be afraid of cars	
PersonX buys a Bible  xReact  [GEN]	religious	
PersonX and PersonY play a video game  xAttr  [GEN]	a competitive player	
PersonX stops for a haircut  xNeed  [GEN]	to be in the mood to help someone	
PersonX takes its clothes off  xEffect  [GEN]	feels better	
PersonX completes a jigsaw puzzle  xNeed  [GEN]	to have a hand	
PersonX pulls PersonY back  xWant  [GEN]	to hold PersonY	
PersonX re-arranges the living room  xEffect  [GEN]	is delighted	
PersonX inspects a fax  xReact  [GEN]	confused	
PersonX sets fire to a car  xAttr  [GEN]	impulsive	
PersonX has an offer to tour China  xWant  [GEN]	to go to China	
PersonX deserves PersonY's admiration  xAttr  [GEN]	submissive	
PersonX feels someone following him  xReact  [GEN]	curious	
PersonX drove PersonY to clinic  xNeed  [GEN]	to be driving PersonY to the clinic	
PersonX reads a text  xAttr  [GEN]	intelligent	
PersonX ignores PersonY's pleas  xAttr  [GEN]	weak	
PersonX wakes up in an unfamiliar room  xReact  [GEN]	confused	
PersonX chooses not to blame  xIntent  [GEN]	to be independent	
PersonX wants to discover something  HinderedBy  [GEN]	PersonX is too tired to look for it	
PersonX smells person's fart  xReact  [GEN]	disgusted	
PersonX re-arranges the living room  xReact  [GEN]	relaxed	
PersonX has to learn  xWant  [GEN]	to be a teacher	
PersonX fails to kill PersonY  xAttr  [GEN]	unlucky	
PersonX visits personZ  xWant  [GEN]	to visit personZ	
PersonX makes a model airplane  xIntent  [GEN]	to show the world a different way	
PersonX escapes to freedom  xIntent  [GEN]	to be free	
PersonX lives up to PersonY's expectations  xAttr  [GEN]	a good student	
PersonX puts money in the jukebox  xWant  [GEN]	to have the next money	
PersonX announces divorce  xEffect  [GEN]	and his wife get divorced	
PersonX and PersonY pay bills  xReact  [GEN]	secure	
PersonX kills some animals  xEffect  [GEN]	is punished	
PersonX wins a grand prize  xReact  [GEN]	honored	
PersonX sees there's nothing in the room  xReact  [GEN]	curious	
PersonX fails to remember it  xAttr  [GEN]	forgetful	
PersonX makes a fuss about PersonY  xEffect  [GEN]	is criticized by PersonY	
PersonX regrets the fight  xAttr  [GEN]	angry	
PersonX hires a boat  xAttr  [GEN]	resourceful	
PersonX has recently invested in a venture  HinderedBy  [GEN]	PersonX has no business	
PersonX is sure of the reply  xEffect  [GEN]	gets a reply	
PersonX has to fly a kite  xWant  [GEN]	to learn how to fly a kite	
PersonX spends the weekend in a canoe  xIntent  [GEN]	to relax	
PersonX explains her fears  xIntent  [GEN]	to be understood	
PersonX does his laundry  xReact  [GEN]	proud	
PersonX is playing football  xIntent  [GEN]	to be fit	
PersonX wears a suit  xEffect  [GEN]	feels lighter	
PersonX wears a helmet when he rides his bike  xAttr  [GEN]	cautious	
PersonX asks for PersonY's car keys  xEffect  [GEN]	gets his car keys	
PersonX gives you something  xReact  [GEN]	relaxed	
PersonX lets PersonY go ahead  xReact  [GEN]	happy	
PersonX turns away and forgets  xIntent  [GEN]	to avoid confrontation	
PersonX carves a totem pole  HinderedBy  [GEN]	PersonX can't carve it	
PersonX comes to an understanding  xNeed  [GEN]	to be convinced	
PersonX becomes a yoga instructor  HinderedBy  [GEN]	PersonX is too tired to get out of bed	
PersonX listens to the music in PersonY's car  xWant  [GEN]	to listen to the music again	
PersonX learns of Tim's graduation  xEffect  [GEN]	gets upset	
PersonX does not get paid  xAttr  [GEN]	unreliable	
PersonX helps PersonY with her jacket  xEffect  [GEN]	is thanked by PersonY	
PersonX stops to look back  xAttr  [GEN]	nostalgic	
PersonX wants to be a scientist  xAttr  [GEN]	smart	
PersonX leads PersonY up the stairs  HinderedBy  [GEN]	PersonX is too scared to climb the stairs	
PersonX attends a kegger  xWant  [GEN]	to go to a better school	
PersonX works out at the gym  xIntent  [GEN]	to gain muscle mass	
PersonX asks for PersonY's car keys  xIntent  [GEN]	to get to PersonY's house	
PersonX serves a lawsuit  xIntent  [GEN]	to help others	
PersonX names three girls  HinderedBy  [GEN]	PersonX can't remember the names	
PersonX takes a girl's things  xIntent  [GEN]	to have sex with PersonY	
PersonX's ankle hurts  xEffect  [GEN]	is taken to the hospital	
PersonX kisses and hugs PersonY  xNeed  [GEN]	to like PersonY	
PersonX resists a disease  xReact  [GEN]	strong	
PersonX chooses to work as a soccer coach  xIntent  [GEN]	to help other people	
PersonX eats at a restaurant  xEffect  [GEN]	gains weight	
PersonX orders some coffee  xNeed  [GEN]	to have a cup of coffee	
PersonX helps PersonY into the tub  xIntent  [GEN]	to make PersonY happy	
PersonX arranges for transportation  xReact  [GEN]	delighted	
PersonX considers what's expected of her  xEffect  [GEN]	takes a job	
PersonX makes an appeal to PersonY  xNeed  [GEN]	to be motivated	
PersonX opens her textbook  xEffect  [GEN]	reads it	
PersonX gives his love to PersonY  xIntent  [GEN]	to be better than PersonY	
PersonX welcomes PersonY into his home  HinderedBy  [GEN]	PersonX can't find PersonY	
PersonX cries out for help  HinderedBy  [GEN]	PersonX is too embarrassed to cry	
PersonX destroys PersonY's building  xAttr  [GEN]	selfish	
PersonX spills it  HinderedBy  [GEN]	PersonX is too embarrassed to tell anyone	
PersonX watches the flowers die  xReact  [GEN]	sad	
PersonX gives birth to baby PersonY  xIntent  [GEN]	to have a child	
PersonX stands next to PersonY at the market  xAttr  [GEN]	friendly	
PersonX decides to not eat PersonY  xReact  [GEN]	angry	
PersonX seeks out advice  xAttr  [GEN]	intelligent	
PersonX gets the money from PersonY  xNeed  [GEN]	to have PersonY's money	
PersonX buys PersonY's old building  xReact  [GEN]	proud	
PersonX does not like her new hair style  xWant  [GEN]	to wear a different hairstyle	
PersonX promises to contact PersonY  xEffect  [GEN]	has a call with PersonY	
PersonX is looking for a new place to live  xNeed  [GEN]	to be willing to move	
PersonX ignores PersonY's pleas  xIntent  [GEN]	to avoid PersonY	
PersonX does his laundry  xWant  [GEN]	to be clean	
PersonX is playing football  xEffect  [GEN]	plays football	
PersonX visits the dentist  xAttr  [GEN]	health conscious	
PersonX witnesses PersonY having sex  xAttr  [GEN]	sympathetic	
PersonX is thrown across the room  xEffect  [GEN]	is hurt	
PersonX is trying to study  xReact  [GEN]	nervous	
PersonX gets rid of it  HinderedBy  [GEN]	PersonX can't move the cat	
PersonX has a lot of wine with lunch  xIntent  [GEN]	to have a good time	
PersonX explains something about ethics  xAttr  [GEN]	smart	
PersonX listens to the world  xEffect  [GEN]	discovers a new fact	
PersonX selects a book  HinderedBy  [GEN]	PersonX can't find the book	
PersonX informs PersonY about her surprise  xReact  [GEN]	happy	
PersonX provides for a rainy day  HinderedBy  [GEN]	PersonX is sick	
PersonX watches the flowers die  xEffect  [GEN]	is sad	
PersonX hands over the ring  xReact  [GEN]	excited	
PersonX crosses the equator  HinderedBy  [GEN]	PersonX is too afraid to cross the country	
PersonX looks for a partner  xReact  [GEN]	excited	
PersonX wants to become a carpenter  xWant  [GEN]	to carve	
PersonX drove PersonY to clinic  xReact  [GEN]	responsible	
PersonX smokes a cigarette  xEffect  [GEN]	is not high	
PersonX knows who he is  xReact  [GEN]	confident	
PersonX talks about art  HinderedBy  [GEN]	PersonX is deaf	
PersonX sits on the cat  HinderedBy  [GEN]	PersonX is allergic to cats	
PersonX runs a race  xAttr  [GEN]	competitive	
PersonX is committed to political or professional goals  HinderedBy  [GEN]	PersonX is too busy with work	
PersonX sits on the cat  xEffect  [GEN]	has a treat	
PersonX does not brush his teeth  xWant  [GEN]	to brush his teeth	
PersonX makes a fuss about PersonY  xAttr  [GEN]	careless	
PersonX looks surprised  xEffect  [GEN]	is surprised	
PersonX has a flu  xWant  [GEN]	to see a doctor	
PersonX is encouraged to tell the truth  xAttr  [GEN]	supportive	
PersonX accepts PersonX's purpose  xAttr  [GEN]	loyal	
PersonX opens a firefighting school  xNeed  [GEN]	to be interested in firefighting	
PersonX returns from the game  HinderedBy  [GEN]	PersonX can't get to the game	
PersonX lets PersonY go ahead  xAttr  [GEN]	a leader	
PersonX is reasonable on PersonY's asking  xIntent  [GEN]	to be reasonable	
PersonX broke a window in PersonY's house  xAttr  [GEN]	rebellious	
PersonX puts on the old grey bonnet  HinderedBy  [GEN]	PersonX can't find the old paint	
PersonX rushes to PersonY's office  xAttr  [GEN]	considerate	
PersonX gets the money from PersonY  xEffect  [GEN]	is happy	
PersonX thinks it's necessary  xIntent  [GEN]	to help	
PersonX runs to the cops  xEffect  [GEN]	is arrested	
PersonX understands the target  xEffect  [GEN]	is successful	
PersonX listens to CD of Brazilian music  xEffect  [GEN]	is influenced by Brazil	
PersonX does surgery  xWant  [GEN]	to get a doctor	
PersonX gets used to being a dog  xAttr  [GEN]	a dog lover	
PersonX tries to make PersonY laugh  xAttr  [GEN]	sincere	
PersonX gets PersonY to join in  xIntent  [GEN]	to help PersonY	
PersonX's visits PersonY  xEffect  [GEN]	gets more visits from PersonY	
PersonX and PersonY go ice skating  xNeed  [GEN]	to want to go ice skating	
PersonX thinks PersonY's idea is brilliant  xAttr  [GEN]	intelligent	
"PersonX says, ""Hello, stranger.""  xIntent  [GEN]"	to be treated properly	
PersonX is mauled by a shark  xWant  [GEN]	to go to the hospital	
PersonX and PersonY form a mutual contract  xIntent  [GEN]	to help PersonY	
PersonX spends the entire day with PersonY  xIntent  [GEN]	to spend time with PersonY	
PersonX asks PersonY to introduce PersonZ  xIntent  [GEN]	to introduce PersonZ	
PersonX writes a beautiful poem  xReact  [GEN]	accomplished	
PersonX brings home a rabbit  xIntent  [GEN]	to be a good owner	
PersonX loses a medal race  xReact  [GEN]	sad	
PersonX wants to shake PersonY's hand  xAttr  [GEN]	mean	
PersonX hates his father  xReact  [GEN]	angry	
PersonX eats lots of candy  xAttr  [GEN]	a foodie	
PersonX slips on the floor  xWant  [GEN]	to stop slipping	
PersonX returns to the farm  HinderedBy  [GEN]	PersonX can't find the farm	
PersonX puts PersonY in the car  HinderedBy  [GEN]	PersonX doesn't want to drive PersonY	
PersonX gets covered with chicken pox  xWant  [GEN]	to get clean	
PersonX stops the other car  HinderedBy  [GEN]	PersonX is too tired to stop the other car	
PersonX likes to perform  xNeed  [GEN]	to have a reason to do so	
PersonX is a regular person  xIntent  [GEN]	to be friendly	
PersonX starts to love PersonY  HinderedBy  [GEN]	PersonX is angry with PersonY	
PersonX uses her smart mouth  xEffect  [GEN]	makes a good impression	
PersonX gives back the keys  xReact  [GEN]	proud	
PersonX and PersonY share milk  xEffect  [GEN]	and PersonY are friends	
PersonX plans PersonY's wedding  xAttr  [GEN]	romantic	
PersonX is waiting in the car  xIntent  [GEN]	to be with his family	
PersonX murders PersonY's wife  xNeed  [GEN]	to have a grudge against PersonY	
PersonX studies history at the library  xEffect  [GEN]	is interested in history	
PersonX goes out into the world  xIntent  [GEN]	to experience the world	
PersonX severs relations with PersonY  xEffect  [GEN]	loses his job	
PersonX enjoys PersonY's presence  xReact  [GEN]	satisfied	
PersonX tries to make PersonY laugh  xIntent  [GEN]	to make PersonY happy	
PersonX decides not to go on tour  xEffect  [GEN]	feels less lonely	
PersonX cuts her finger off with scissors  xReact  [GEN]	irritated	
PersonX writes notes  xIntent  [GEN]	to keep track of things	
PersonX studies different opinions  HinderedBy  [GEN]	PersonX is afraid to study different opinions	
PersonX meets a person in church  HinderedBy  [GEN]	PersonX is not allowed to go to church	
PersonX inspects a fax  HinderedBy  [GEN]	PersonX is too busy to check the fax	
PersonX takes on the PersonY case  xIntent  [GEN]	to be in charge	
PersonX spends a lot of time on  xIntent  [GEN]	to spend time with his family	
PersonX doesn't like what happened  xIntent  [GEN]	to change the situation	
PersonX can help  xIntent  [GEN]	to help	
PersonX gets the money from PersonY  HinderedBy  [GEN]	PersonX can't find the money	
PersonX takes the contract  xEffect  [GEN]	gets paid	
PersonX throws a letter in the trash  xIntent  [GEN]	to express his anger	
PersonX welcomes a new year  xNeed  [GEN]	to be happy	
PersonX listens to the world  HinderedBy  [GEN]	PersonX can't enjoy the world	
PersonX comes to terms with the loss  xNeed  [GEN]	to have a plan	
PersonX gets pasted  xEffect  [GEN]	is in trouble	
PersonX ogles at PersonY  xEffect  [GEN]	gets jealous of PersonY	
PersonX completes a jigsaw puzzle  xEffect  [GEN]	is happy	
PersonX explains her fears  xNeed  [GEN]	to have a reason to worry	
PersonX is trying to study  xIntent  [GEN]	to get a job	
PersonX listens to PersonY's comment  xAttr  [GEN]	perceptive	
PersonX moves a towel out of the way  xIntent  [GEN]	to be rid of the mess	
PersonX weighs it all  HinderedBy  [GEN]	PersonX can't find a weight loss program	
PersonX wants to meet  xIntent  [GEN]	to be accepted by others	
PersonX is sure of the reply  xAttr  [GEN]	intelligent	
PersonX has a bad accident  xWant  [GEN]	to get better	
PersonX tells about PersonY's interests  xIntent  [GEN]	to inform PersonY's feelings	
PersonX mends a broken relationship  HinderedBy  [GEN]	PersonX can't find the key to open the door	
PersonX has a bad accident  xAttr  [GEN]	unlucky	
PersonX is looking for a new place to live  xAttr  [GEN]	adventurous	
PersonX evades the burglars  xAttr  [GEN]	sneaky	
PersonX hires a boat  xNeed  [GEN]	to have a boat	
PersonX develops a new plan  HinderedBy  [GEN]	PersonX is not a plan taker	
PersonX worries about a deadline  HinderedBy  [GEN]	PersonX is not paying his bills	
PersonX has bad news for PersonY  xAttr  [GEN]	irresponsible	
PersonX awakens PersonY's soul  HinderedBy  [GEN]	PersonX is not a psychic	
PersonX feels pain in the stomach  xReact  [GEN]	uncomfortable	
PersonX sings a song in public  xAttr  [GEN]	talented	
PersonX has the same idea as PersonY  xEffect  [GEN]	has the same opinion as PersonY	
PersonX buys PersonY a cell phone  xNeed  [GEN]	to be interested in PersonY	
PersonX and PersonY paint the wall  xEffect  [GEN]	and PersonY are proud of their artwork	
PersonX has discovered enough  xReact  [GEN]	confident	
