2692. 	PersonX shares a photo with PersonY  because PersonX wanted  [GEN]	to show PersonY that he cares	yes
2693. 	PersonX sells vegetables  can be hindered by  [GEN]	PersonX can't find any vegetables	yes
2694. 	PersonX is among the strongest  but before, PersonX needed  [GEN]	to be strong enough to withstand a situation	no
2695. 	PersonX does not want to sleep  as a result, PersonX  [GEN]	does not sleep	yes
2696. 	PersonX refuses to volunteer to help at the hospital  because PersonX wanted  [GEN]	to keep his job	yes
2697. 	PersonX makes everyone walk through PersonY's home  because PersonX wanted  [GEN]	to make PersonY feel guilty	yes
2698. 	PersonX hits PersonY in the stomach  so, PersonX is seen as  [GEN]	mean	yes
2699. 	PersonX leads PersonY to God  so, PersonX is seen as  [GEN]	a good friend	yes
2700. 	PersonX and PersonY chat about the old days  as a result, PersonX  [GEN]	and PersonY become friends	yes
2701. 	PersonX studies hard, unlike PersonY  because PersonX wanted  [GEN]	to win	yes
2702. 	PersonX meets a friend for dinner  as a result, PersonX wants  [GEN]	to spend time with that friend	yes
2703. 	PersonX follows PersonY in the park  because PersonX wanted  [GEN]	to stay in PersonY's group	yes
2704. 	PersonX begins to learn to play the violin  as a result, PersonX feels  [GEN]	excited	yes
2705. 	PersonX wraps up PersonY  so, PersonX is seen as  [GEN]	competent	no
2706. 	PersonX wants to attend the meeting  but before, PersonX needed  [GEN]	to have a reason to attend the meeting	yes
2707. 	PersonX demands the truth  can be hindered by  [GEN]	PersonX is not allowed to talk to the truth	yes
2708. 	PersonX has been elected as a member of the Senate  as a result, PersonX feels  [GEN]	proud	yes
2709. 	PersonX argues with the police  so, PersonX is seen as  [GEN]	angry	yes
2710. 	PersonX performs at the theatre  can be hindered by  [GEN]	PersonX can't find a key to the theatre	yes
2711. 	PersonX sees PersonY in black clothes  can be hindered by  [GEN]	PersonX can't see PersonY	yes
2712. 	PersonX whips up a mob  as a result, PersonX feels  [GEN]	sad	yes
2713. 	PersonX has a strong, loyal dog  so, PersonX is seen as  [GEN]	smart	no
2714. 	PersonX makes a quick trip  because PersonX wanted  [GEN]	to avoid a traffic jam	yes
2715. 	PersonX finds someone to blame  so, PersonX is seen as  [GEN]	stubborn	yes
2716. 	PersonX is eager to start right away  as a result, PersonX feels  [GEN]	content	no
2717. 	PersonX changes language  because PersonX wanted  [GEN]	to speak a different language	yes
2718. 	PersonX mentions the incident  as a result, PersonX feels  [GEN]	angry	yes
2719. 	PersonX proves his love  can be hindered by  [GEN]	PersonX can't stand his own daughter	yes
2720. 	PersonX works in the area  because PersonX wanted  [GEN]	to make a difference	yes
2721. 	PersonX commits to a cause  so, PersonX is seen as  [GEN]	committed	yes
2722. 	PersonX wants something  as a result, PersonX  [GEN]	buys something	yes
2723. 	PersonX buys a new camera  as a result, PersonX  [GEN]	is pleased with his new camera	yes
2724. 	PersonX writes a newsletter  so, PersonX is seen as  [GEN]	smart	yes
2725. 	PersonX is fashionable  can be hindered by  [GEN]	PersonX is too hot	yes
2726. 	PersonX succeeds in stopping smoking  so, PersonX is seen as  [GEN]	smart	yes
2727. 	"PersonX is voted ""Most Likely to Succeed""  as a result, PersonX  [GEN]"	succeeds	yes
2728. 	PersonX tries to be strong  can be hindered by  [GEN]	PersonX can't lift the weights	no
2729. 	PersonX sways PersonY  as a result, PersonX feels  [GEN]	protective	yes
2730. 	PersonX keeps on trying  can be hindered by  [GEN]	PersonX is afraid of talking to people	no
2731. 	PersonX heads to a restaurant  because PersonX wanted  [GEN]	to have a good time	yes
2732. 	PersonX is elected to parliament  as a result, PersonX feels  [GEN]	proud	yes
2733. 	PersonX helps PersonY realize  as a result, PersonX feels  [GEN]	pleased	yes
2734. 	PersonX arrives early  because PersonX wanted  [GEN]	to be a part of the team	yes
2735. 	PersonX says something optimistic  can be hindered by  [GEN]	PersonX is depressed	yes
2736. 	PersonX gets kicked out of the bathroom  as a result, PersonX feels  [GEN]	sad	yes
2737. 	PersonX laughs happily  as a result, PersonX  [GEN]	is happy	yes
2738. 	PersonX is on the verge of giving up  so, PersonX is seen as  [GEN]	sad	yes
2739. 	PersonX moves into a van  so, PersonX is seen as  [GEN]	independent	yes
2740. 	PersonX makes noise with music  as a result, PersonX  [GEN]	is upset	no
2741. 	PersonX folds a sheet of paper  because PersonX wanted  [GEN]	to look at something	no
2742. 	PersonX starts to read the paper  as a result, PersonX feels  [GEN]	excited	yes
2743. 	PersonX looses his reputation  as a result, PersonX  [GEN]	feels guilty	yes
2744. 	PersonX exchanges the dress  as a result, PersonX  [GEN]	is thanked by the other people	yes
2745. 	PersonX gets lost in PersonY’s words  as a result, PersonX wants  [GEN]	to know what PersonY thinks	yes
2746. 	PersonX tries to entice PersonY  so, PersonX is seen as  [GEN]	persuasive	yes
2747. 	PersonX makes a plan to be friendly  so, PersonX is seen as  [GEN]	cooperative	yes
2748. 	PersonX mows the lawn  as a result, PersonX feels  [GEN]	happy	yes
2749. 	PersonX made a radical move  can be hindered by  [GEN]	PersonX can't remember what the move was	yes
2750. 	PersonX takes care of people’s needs  so, PersonX is seen as  [GEN]	compassionate	yes
2751. 	PersonX confirms what was seen  because PersonX wanted  [GEN]	to help the police	yes
2752. 	PersonX is a dedicated student  can be hindered by  [GEN]	PersonX can't find a textbook	yes
2753. 	PersonX tries to find out who stole the money  as a result, PersonX wants  [GEN]	to find out who stole the money	yes
2754. 	PersonX wants to be accepted  because PersonX wanted  [GEN]	to have a partner	yes
2755. 	PersonX gets in the way of the police  so, PersonX is seen as  [GEN]	aggressive	yes
2756. 	PersonX gains a competitive edge  so, PersonX is seen as  [GEN]	competitive	yes
2757. 	PersonX attempts to pacify  because PersonX wanted  [GEN]	to help himself	no
2758. 	PersonX is invited by PersonY to visit  as a result, PersonX  [GEN]	is impressed by PersonY’s hospitality	no
2759. 	PersonX finds the wrong door  as a result, PersonX feels  [GEN]	frustrated	yes
2760. 	PersonX takes an advanced course  as a result, PersonX feels  [GEN]	excited	yes
2761. 	PersonX follows his own instincts  because PersonX wanted  [GEN]	to do what he wants	yes
2762. 	PersonX plans to seduce PersonY  as a result, PersonX  [GEN]	has sex with PersonY	yes
2763. 	PersonX speaks too quickly  so, PersonX is seen as  [GEN]	emotional	yes
2764. 	PersonX begins to understand herself  can be hindered by  [GEN]	PersonX is still in a coma	yes
2765. 	PersonX carries on a dialog  as a result, PersonX wants  [GEN]	to avoid dialogue	no
2766. 	PersonX gets the kiss  because PersonX wanted  [GEN]	to be with Riley	yes
2767. 	PersonX has to save PersonY  so, PersonX is seen as  [GEN]	brave	yes
2768. 	PersonX falls into a routine  as a result, PersonX feels  [GEN]	tired	yes
2769. 	PersonX has his first child  as a result, PersonX wants  [GEN]	to take care of his son	yes
2770. 	PersonX goes on a train trip  as a result, PersonX feels  [GEN]	exhilarated	yes
2771. 	PersonX presents the new candidate  because PersonX wanted  [GEN]	to help the candidate	yes
2772. 	PersonX gives up and sleeps  as a result, PersonX  [GEN]	gets to sleep	no
2773. 	PersonX speaks at a club  so, PersonX is seen as  [GEN]	smart	yes
2774. 	PersonX buys a cup of tea  so, PersonX is seen as  [GEN]	compassionate	no
2775. 	PersonX cancels a trip to Paris  so, PersonX is seen as  [GEN]	irresponsible	yes
2776. 	PersonX's car is out of gas  as a result, PersonX feels  [GEN]	frustrated	yes
2777. 	PersonX sets up his home PC  because PersonX wanted  [GEN]	to do his homework	yes
2778. 	PersonX learns a new thing  as a result, PersonX  [GEN]	is excited	yes
2779. 	PersonX looks cool  as a result, PersonX wants  [GEN]	to look pretty	yes
2780. 	PersonX asks PersonY to build a house  so, PersonX is seen as  [GEN]	nice	no
2781. 	PersonX and PersonY are involved in a surprise battle  as a result, PersonX wants  [GEN]	to get revenge	yes
2782. 	PersonX attends prayer meeting  as a result, PersonX  [GEN]	is baptized	yes
2783. 	PersonX asks if he can have a cup of coffee  as a result, PersonX feels  [GEN]	appreciated	no
2784. 	PersonX goes sledding  because PersonX wanted  [GEN]	to be active	yes
2785. 	PersonX recognizes PersonY as a thief  can be hindered by  [GEN]	PersonX doesn't know PersonY as a thief	yes
2786. 	PersonX proclaims PersonY guilty  as a result, PersonX  [GEN]	is charged with a crime	yes
2787. 	PersonX joins the mob  so, PersonX is seen as  [GEN]	violent	yes
2788. 	PersonX has a really smart idea  as a result, PersonX feels  [GEN]	happy	yes
2789. 	PersonX slips out of the house  can be hindered by  [GEN]	PersonX can't see the door	yes
2790. 	PersonX relies on PersonY for advice  because PersonX wanted  [GEN]	to be successful	yes
2791. 	PersonX starts a new political party  as a result, PersonX feels  [GEN]	eager	yes
2792. 	PersonX realizes she is attracted to PersonY  as a result, PersonX wants  [GEN]	to have a relationship	yes
2793. 	PersonX keeps the goal in mind  but before, PersonX needed  [GEN]	to try a new tactic	yes
2794. 	PersonX takes advantage of PersonY's suggestion  can be hindered by  [GEN]	PersonX is afraid to use PersonY's suggestion	yes
2795. 	PersonX is a bad person  as a result, PersonX feels  [GEN]	ashamed	yes
2796. 	PersonX ponders the important question  as a result, PersonX feels  [GEN]	thoughtful	yes
2797. 	PersonX asks for the pencils  because PersonX wanted  [GEN]	to write	yes
2798. 	PersonX talks about it  because PersonX wanted  [GEN]	to discuss it	yes
2799. 	PersonX frowns a lot  as a result, PersonX feels  [GEN]	sad	yes
2800. 	PersonX claims PersonY is guilty  but before, PersonX needed  [GEN]	to have a strong opinion about PersonY	yes
2801. 	PersonX tries to keep her secret  can be hindered by  [GEN]	PersonX is afraid of her secret	no
2802. 	PersonX continues to move  so, PersonX is seen as  [GEN]	adventurous	yes
2803. 	PersonX helps to deliver the package  as a result, PersonX feels  [GEN]	proud	yes
2804. 	PersonX wants PersonY to come in for a drink  because PersonX wanted  [GEN]	to be a good host	yes
2805. 	PersonX becomes educated  as a result, PersonX  [GEN]	is a successful student	yes
2806. 	PersonX stops to buy tacos  as a result, PersonX wants  [GEN]	to eat tacos	yes
2807. 	PersonX will do it  so, PersonX is seen as  [GEN]	adventurous	no
2808. 	PersonX promises PersonY not to hurt him  because PersonX wanted  [GEN]	to keep PersonY safe	yes
2809. 	PersonX teaches kids to swim  but before, PersonX needed  [GEN]	to be able to swim	yes
2810. 	PersonX buys expensive clothes  as a result, PersonX  [GEN]	buys a new pair of pants	yes
2811. 	PersonX comes back to help PersonY  as a result, PersonX feels  [GEN]	satisfied	yes
2812. 	PersonX drives over the river  because PersonX wanted  [GEN]	to get away from the crowd	yes
2813. 	PersonX delivers PersonY's message  so, PersonX is seen as  [GEN]	reliable	yes
2814. 	PersonX mails letter  can be hindered by  [GEN]	PersonX can't find the mail	yes
2815. 	PersonX wants to control the world  can be hindered by  [GEN]	PersonX is too busy to control the world	yes
2816. 	PersonX consigns PersonY to Hell  but before, PersonX needed  [GEN]	to have the option to consign PersonY to hell	yes
2817. 	PersonX can't go on like this  so, PersonX is seen as  [GEN]	irresponsible	yes
2818. 	PersonX changes a password  as a result, PersonX feels  [GEN]	annoyed	no
2819. 	PersonX manages to agree  can be hindered by  [GEN]	PersonX is angry with the other person	yes
2820. 	PersonX sticks to the contract  can be hindered by  [GEN]	PersonX is scared of the contract	yes
2821. 	PersonX suffers from stomachache  as a result, PersonX  [GEN]	has a stomachache	yes
2822. 	PersonX believes something about PersonY  because PersonX wanted  [GEN]	to be supportive	yes
2823. 	PersonX reveals the baby's name  can be hindered by  [GEN]	PersonX is deaf	no
2824. 	PersonX starts to read the book  as a result, PersonX feels  [GEN]	curious	yes
2825. 	PersonX follows the script  because PersonX wanted  [GEN]	to get the job done	yes
2826. 	PersonX is not wanted  so, PersonX is seen as  [GEN]	lonely	yes
2827. 	PersonX's father praises PersonX  as a result, PersonX wants  [GEN]	to study a lot	yes
2828. 	PersonX remains in place  as a result, PersonX feels  [GEN]	scared	no
2829. 	PersonX is building a house  so, PersonX is seen as  [GEN]	hardworking	yes
2830. 	PersonX fails in winning PersonY's heart  but before, PersonX needed  [GEN]	to say too much	no
2831. 	PersonX makes a movie about it  as a result, PersonX  [GEN]	makes a lot of money	yes
2832. 	PersonX leaves behind the past  as a result, PersonX feels  [GEN]	content	yes
2833. 	PersonX closes a window  because PersonX wanted  [GEN]	to keep the house clean	no
2834. 	PersonX sits at the computer  because PersonX wanted  [GEN]	to avoid a problem	yes
2835. 	PersonX asks to move in  because PersonX wanted  [GEN]	to spend time with his mother	yes
2836. 	PersonX posts a video online  but before, PersonX needed  [GEN]	to have a camera	yes
2837. 	PersonX confesses his love for PersonY  can be hindered by  [GEN]	PersonX is too shy to ask PersonY out	yes
2838. 	PersonX maintains the friendship  as a result, PersonX  [GEN]	is glad	yes
2839. 	PersonX behaves like a buddy  as a result, PersonX wants  [GEN]	to be in a nice mood	yes
2840. 	PersonX casts out  can be hindered by  [GEN]	PersonX is afraid to cast out	yes
2841. 	PersonX got there before PersonY  as a result, PersonX  [GEN]	is the first to get there	yes
2842. 	PersonX and PersonY start over  as a result, PersonX wants  [GEN]	to be a good friend	yes
2843. 	PersonX sings in the shower  so, PersonX is seen as  [GEN]	sexy	yes
2844. 	PersonX will save the world  because PersonX wanted  [GEN]	to help people	yes
2845. 	PersonX returns to the country after four years  can be hindered by  [GEN]	PersonX is still living with the parents	yes
2846. 	PersonX and PersonY pack  because PersonX wanted  [GEN]	to finish a project and PersonY wants to meet a deadline	yes
2847. 	PersonX fights to be free  but before, PersonX needed  [GEN]	to be able to fight	yes
2848. 	PersonX bought a house  because PersonX wanted  [GEN]	to have a home	yes
2849. 	PersonX sets up a booth  can be hindered by  [GEN]	PersonX is afraid to touch the booth	yes
2850. 	PersonX survives in the environment  as a result, PersonX feels  [GEN]	at peace	yes
2851. 	PersonX gets everyone into trouble  because PersonX wanted  [GEN]	to be in control	yes
2852. 	PersonX discovers an important clue  can be hindered by  [GEN]	PersonX can't find the clue	yes
2853. 	PersonX wants to get through the day  because PersonX wanted  [GEN]	to finish the day at a high speed	yes
2854. 	PersonX teaches personY not to steal  as a result, PersonX feels  [GEN]	helpful	yes
2855. 	PersonX gives a telephone message to Mary  can be hindered by  [GEN]	PersonX is afraid to talk to Mary	yes
2856. 	PersonX becomes a person who attacks others  but before, PersonX needed  [GEN]	to be in the mood to attack	yes
2857. 	PersonX keeps the cat  so, PersonX is seen as  [GEN]	responsible	yes
2858. 	PersonX learns to talk  as a result, PersonX feels  [GEN]	smart	yes
2859. 	PersonX reads the last paper  can be hindered by  [GEN]	PersonX is sick	yes
2860. 	PersonX still gets the job  as a result, PersonX wants  [GEN]	to get a promotion	no
2861. 	PersonX is bored in the meeting  as a result, PersonX feels  [GEN]	sad	yes
2862. 	PersonX becomes the king  as a result, PersonX feels  [GEN]	powerful	yes
2863. 	PersonX is trying to decide on dinner  as a result, PersonX wants  [GEN]	to eat dinner	yes
2864. 	PersonX falls off a ledge  as a result, PersonX wants  [GEN]	to walk again	yes
2865. 	PersonX joins Facebook  as a result, PersonX  [GEN]	becomes more social	yes
2866. 	PersonX wants to keep her baby  so, PersonX is seen as  [GEN]	responsible	yes
2867. 	PersonX lets go of PersonY  as a result, PersonX  [GEN]	is upset	yes
2868. 	PersonX acts on his insight  as a result, PersonX feels  [GEN]	proud	yes
2869. 	PersonX will be right with you  because PersonX wanted  [GEN]	to be right	yes
2870. 	PersonX still gets the job  as a result, PersonX feels  [GEN]	excited	yes
2871. 	PersonX dons safety goggles  but before, PersonX needed  [GEN]	to have a safety helmet	no
2872. 	PersonX wishes he hadn't gone to the beach  as a result, PersonX feels  [GEN]	sad	yes
2873. 	PersonX recognizes something  can be hindered by  [GEN]	PersonX can't recognize anything	yes
2874. 	PersonX puts a book on the shelf  can be hindered by  [GEN]	PersonX is too embarrassed to open the book	no
