PersonX watched a film  xIntent  [GEN]	to enjoy the experience	yes
PersonX participates in a parade  xEffect  [GEN]	is a winner	no
PersonX is practicing  xIntent  [GEN]	to be a good person	yes
PersonX struggles to work  xAttr  [GEN]	slow	yes
PersonX opens a firefighting school  xWant  [GEN]	to build a firehouse	yes
PersonX completes a jigsaw puzzle  HinderedBy  [GEN]	PersonX is too tired to do it	yes
PersonX can't help telling  xReact  [GEN]	disappointed	yes
PersonX doesn't get love  xWant  [GEN]	to get better	yes
PersonX does not smoke  xAttr  [GEN]	smart	yes
PersonX wanted to fight PersonY  xIntent  [GEN]	to fight PersonY	yes
PersonX considers the offer  HinderedBy  [GEN]	PersonX is too tired to consider the offer	yes
PersonX and PersonY see the army  xEffect  [GEN]	and PersonY look happy	yes
PersonX has recently invested in a venture  xReact  [GEN]	excited	yes
PersonX can help  xNeed  [GEN]	to have the ability	yes
PersonX went to the car dealer  xReact  [GEN]	happy	yes
PersonX assembles a hat  xAttr  [GEN]	handy	yes
PersonX reveals that he plans to cut a deal  xReact  [GEN]	nervous	yes
PersonX raises a glass to his uncle  HinderedBy  [GEN]	PersonX is afraid of men	yes
PersonX finds PersonY missing  xWant  [GEN]	to do something about PersonY	yes
PersonX smiles at me  xEffect  [GEN]	smiles again	yes
PersonX invites PersonY to a meal  xAttr  [GEN]	considerate	yes
PersonX gets a severe disappointment  xAttr  [GEN]	sad	yes
PersonX proposes her theory  HinderedBy  [GEN]	PersonX is too shy to propose her theory	yes
PersonX gets accepted to a college  xNeed  [GEN]	to apply	yes
PersonX's parents go on vacation  xReact  [GEN]	happy	yes
PersonX buys a boombox  xReact  [GEN]	relaxed	yes
PersonX fears that PersonY will put together something  xAttr  [GEN]	anxious	yes
PersonX comes up with a good idea  xWant  [GEN]	to share his idea	yes
PersonX can't open a door  xAttr  [GEN]	clumsy	yes
PersonX takes PersonY back to his hotel room  xEffect  [GEN]	feels responsible	yes
PersonX walks through the mall  xIntent  [GEN]	to see his friends	yes
PersonX considers what's expected of her  HinderedBy  [GEN]	PersonX is too busy to think about it	yes
PersonX's home is robbed  xReact  [GEN]	angry	yes
PersonX brings back an old friend  xEffect  [GEN]	gets to know her	yes
PersonX chooses a great place to visit  xEffect  [GEN]	has a great time at the party	yes
PersonX gets out of the classroom  xAttr  [GEN]	independent	yes
PersonX brings home a rabbit  xNeed  [GEN]	to be able to bring home a rabbit	yes
PersonX shares his opinion  xEffect  [GEN]	is invited to a party	yes
PersonX thinks PersonY's idea is brilliant  xIntent  [GEN]	to support PersonY's idea	yes
PersonX escapes to freedom  xReact  [GEN]	happy	yes
PersonX consults an attorney  xWant  [GEN]	to be prepared for a lawsuit	yes
PersonX has never had a Christmas like this  xAttr  [GEN]	sentimental	yes
"PersonX plays ""let's pretend""  HinderedBy  [GEN]"	PersonX is too drunk to pretend	yes
PersonX answers her purpose  xAttr  [GEN]	intelligent	yes
PersonX feels obligated to do it  xWant  [GEN]	to do it	yes
PersonX remains steadfast in friendship  xWant  [GEN]	to be friends with everyone	no
PersonX obtains money from bank  xWant  [GEN]	to get money	yes
PersonX is writing a research paper  HinderedBy  [GEN]	PersonX is too tired to do the work	yes
PersonX met PersonY on vacation  xEffect  [GEN]	and PersonY are friends	yes
PersonX is a big fan of ice hockey  xIntent  [GEN]	to be a part of the team	yes
PersonX wonders if this is their chance  xWant  [GEN]	to be a part of the project	yes
PersonX becomes a yoga instructor  xIntent  [GEN]	to be a better person	yes
PersonX has PersonY kidnapped  xAttr  [GEN]	determined	yes
PersonX drinks beer in the kitchen  HinderedBy  [GEN]	PersonX is allergic to alcohol	yes
PersonX recognizes the smell  HinderedBy  [GEN]	PersonX is distracted	yes
PersonX uses an opportunity  xReact  [GEN]	challenged	yes
PersonX gets a favour  HinderedBy  [GEN]	PersonX is afraid to ask for help	yes
PersonX gives a dance  xEffect  [GEN]	is applauded	yes
PersonX eats free bread  xIntent  [GEN]	to eat a nice meal	yes
PersonX arrives in the nick of time  xEffect  [GEN]	is on time	yes
PersonX moves to Minnesota  xNeed  [GEN]	to be interested in moving	yes
PersonX travels to Mexico  xReact  [GEN]	excited	yes
PersonX's boss prefers the new project  xIntent  [GEN]	to make his boss happy	no
PersonX announces PersonY as their successor  xIntent  [GEN]	to work with PersonY	yes
PersonX does not brush his teeth  xAttr  [GEN]	irresponsible	yes
PersonX hopes for a promotion  xEffect  [GEN]	gets promoted	yes
PersonX is playing football  HinderedBy  [GEN]	PersonX is scared of the ball	yes
PersonX gets over her anger  xReact  [GEN]	relaxed	yes
PersonX insists on having his own way  xNeed  [GEN]	to want to travel	no
PersonX sleeps it off  HinderedBy  [GEN]	PersonX is too lazy to finish the project	no
PersonX cooks a big meal  xNeed  [GEN]	to feel hungry	yes
PersonX hates his father  xIntent  [GEN]	to have his own life	yes
PersonX stays in school  xEffect  [GEN]	learns to speak Spanish	yes
PersonX scores a hit  xWant  [GEN]	to be a famous actor	no
PersonX stops the other car  xReact  [GEN]	satisfied	yes
PersonX saves the doctor  HinderedBy  [GEN]	PersonX doesn't have the time to save the doctor	yes
PersonX continues on her way  xEffect  [GEN]	is pleased with the progress	yes
PersonX picks up a basket  xNeed  [GEN]	to be outside	yes
PersonX's period begins  xReact  [GEN]	exhausted	yes
PersonX teaches PersonY to be polite  xReact  [GEN]	good	yes
PersonX tries a cup of coffee  HinderedBy  [GEN]	PersonX can't find the cup to drink it	yes
PersonX is reasonable on PersonY's asking  xNeed  [GEN]	to be polite	yes
PersonX engages in horseplay  xEffect  [GEN]	gets wet	no
PersonX observes a meteor  HinderedBy  [GEN]	PersonX is too far away to observe anything	yes
PersonX dents the wall  xWant  [GEN]	to fix the wall	yes
PersonX sells apples  xReact  [GEN]	successful	yes
PersonX fails to read the documents  xReact  [GEN]	upset	yes
PersonX wears bright clothing  xIntent  [GEN]	to impress his peers	yes
PersonX brings home a rabbit  xEffect  [GEN]	feels good about himself	yes
PersonX purchases it  xIntent  [GEN]	to be prepared for the future	yes
PersonX went horse riding  xEffect  [GEN]	has a great time	yes
PersonX talks for a while  xReact  [GEN]	relaxed	yes
PersonX ogles at PersonY  xAttr  [GEN]	a grouch	yes
PersonX wins a game of cards  xAttr  [GEN]	smart	yes
PersonX carries a backpack  xWant  [GEN]	to pack	no
PersonX sets up a web page  HinderedBy  [GEN]	PersonX can't find the right software to use	yes
PersonX is not concerned  xAttr  [GEN]	a child	yes
PersonX brings back water  xIntent  [GEN]	to make sure the water is safe	no
PersonX hears PersonY approaching  HinderedBy  [GEN]	PersonX doesn't know PersonY	yes
PersonX invites PersonY to go somewhere  xAttr  [GEN]	a leader	yes
PersonX writes notes  xEffect  [GEN]	learns to write	yes
PersonX is a very good worker  HinderedBy  [GEN]	PersonX takes too much work	no
PersonX serves alcohol  xNeed  [GEN]	to be in a bar	yes
PersonX sells well  xWant  [GEN]	to go to the casino	yes
PersonX cooks meat  xNeed  [GEN]	to have the right equipment	yes
PersonX records a complaint  xWant  [GEN]	to show up	no
PersonX hates his father  xNeed  [GEN]	to be in a fight with his father	yes
PersonX explains the puzzle  xNeed  [GEN]	to have a problem	no
PersonX jumps into the volcano  HinderedBy  [GEN]	PersonX is too scared to go into the volcano	yes
PersonX creates the world  xAttr  [GEN]	talented	yes
PersonX is sure of the reply  xIntent  [GEN]	to know the answer	yes
PersonX reaches  xNeed  [GEN]	to have reached the goal	no
PersonX and PersonY have a deal  xEffect  [GEN]	and PersonY make a deal	yes
PersonX doesn't like living in PersonX's dorm  xEffect  [GEN]	stays in his old dorm	yes
PersonX delivers the eulogy  xReact  [GEN]	compassionate	yes
PersonX will leave town  HinderedBy  [GEN]	PersonX is already at the airport	no
PersonX evades the burglars  xReact  [GEN]	powerful	yes
PersonX plans to go to the zoo  xNeed  [GEN]	to have time to go	yes
PersonX takes personY to the shops  xReact  [GEN]	helpful	yes
PersonX mends broken ties  xIntent  [GEN]	to make room	no
PersonX smiles through it all  xAttr  [GEN]	happy	yes
PersonX is near a fireplace  xIntent  [GEN]	to watch people	yes
PersonX works with PersonY's child  HinderedBy  [GEN]	PersonX is too busy to help	yes
PersonX knows who he is  xAttr  [GEN]	knowledgeable	yes
PersonX accepts PersonX's purpose  xReact  [GEN]	happy	yes
PersonX studies different opinions  xIntent  [GEN]	to be on the right side	yes
PersonX eats the chocolate frosting  xIntent  [GEN]	to taste the frosting	yes
PersonX goes to the lab  xEffect  [GEN]	learns more	yes
PersonX and PersonY agree on a price  xNeed  [GEN]	to be willing to pay the price	yes
PersonX found a book  xReact  [GEN]	curious	yes
PersonX puts PersonY in the car  xWant  [GEN]	to take care of PersonY	yes
PersonX returns to the farm  xWant  [GEN]	to have a nice farm	yes
PersonX reveals everything  xAttr  [GEN]	trustworthy	yes
PersonX decides not to go on tour  xReact  [GEN]	embarrassed	yes
PersonX tells herself that she can do it  xEffect  [GEN]	does it	yes
PersonX agrees to a trial  xIntent  [GEN]	to get the right to trial	yes
PersonX drives an Oldsmobile  xAttr  [GEN]	a good driver	yes
PersonX goes to the doctor's  xIntent  [GEN]	to get better	yes
PersonX allows PersonY to speak  HinderedBy  [GEN]	PersonX doesn't want PersonY to speak	yes
PersonX drops everything to do this  xReact  [GEN]	stressed	yes
PersonX gives birth to baby PersonY  HinderedBy  [GEN]	PersonX doesn't have a father	no
PersonX took the car  xAttr  [GEN]	adventurous	yes
PersonX arrives in the nick of time  xReact  [GEN]	refreshed	no
PersonX returns to the restaurant  xIntent  [GEN]	to be a good host	yes
PersonX gets to know her  xReact  [GEN]	safe	yes
PersonX raves at the club  xReact  [GEN]	satisfied	yes
PersonX drops out of his class  xReact  [GEN]	upset	yes
PersonX stops being afraid  xIntent  [GEN]	to get away from a situation	yes
PersonX accidentally purchases an impossibly expensive object  xAttr  [GEN]	foolish	yes
PersonX skis on fresh snow  xWant  [GEN]	to ski again	yes
PersonX is up-tight  xReact  [GEN]	secure	yes
PersonX runs to the cops  xWant  [GEN]	to be free	yes
PersonX claims to have forgiven PersonY  xEffect  [GEN]	is satisfied with PersonY	yes
PersonX starts a fight with PersonY  xNeed  [GEN]	to be mad at PersonY	yes
PersonX and PersonY go ice skating  HinderedBy  [GEN]	PersonX and PersonY are not allowed to go ice skating	yes
PersonX feels weak  xAttr  [GEN]	clumsy	yes
PersonX considers what's expected of her  xIntent  [GEN]	to learn from the person	no
PersonX finds her lover dead  xEffect  [GEN]	gets depressed	yes
PersonX observes a meteor  xEffect  [GEN]	gets upset	no
PersonX likes to perform  xReact  [GEN]	inspired	yes
PersonX kills her boss  xAttr  [GEN]	vindictive	yes
PersonX throws a phone  xReact  [GEN]	amused	yes
PersonX lives up to PersonY's expectations  HinderedBy  [GEN]	PersonX is too tired to live up to PersonY's expectations	yes
PersonX waits for hours in a parking lot  xAttr  [GEN]	demanding	yes
PersonX translates a report into German  xNeed  [GEN]	to learn German	yes
PersonX gives his love to PersonY  xWant  [GEN]	to marry PersonY	yes
PersonX dreams of war  xIntent  [GEN]	to be free	yes
PersonX kills her boss  xEffect  [GEN]	is found guilty	yes
PersonX explains her fears  xReact  [GEN]	peaceful	yes
PersonX accidentally purchases an impossibly expensive object  xEffect  [GEN]	is embarrassed	yes
PersonX organizes the dance  xWant  [GEN]	to go to the club	yes
PersonX becomes calm  xWant  [GEN]	to talk about it	yes
PersonX sees a movie with friends  xAttr  [GEN]	sociable	yes
PersonX weighs it all  xReact  [GEN]	guilty	yes
PersonX enjoys hearing PersonY tell a story  xReact  [GEN]	entertained	yes
PersonX regrets the fight  xReact  [GEN]	disappointed	yes
PersonX stinks of cheap beer  HinderedBy  [GEN]	PersonX is allergic to alcohol	yes
PersonX listens to whale music  xNeed  [GEN]	to have a musical instrument	yes
PersonX does not smoke  xReact  [GEN]	healthy	yes
PersonX becomes friendlier  xAttr  [GEN]	a nice person	yes
PersonX gets tickets to the concert  xIntent  [GEN]	to see a band	yes
PersonX performs a survey  xAttr  [GEN]	a good person	yes
PersonX immediately returned the favor  HinderedBy  [GEN]	PersonX is too busy to do the favor	yes
PersonX makes it to the first five  xReact  [GEN]	happy	yes
PersonX leaves a mark on the wall  xAttr  [GEN]	arrogant	yes
PersonX and PersonY leaves the country  xAttr  [GEN]	independent	yes
PersonX reports it to police  xReact  [GEN]	relieved	yes
PersonX being polite  xIntent  [GEN]	to be a good friend	yes
PersonX gets a new haircut  xEffect  [GEN]	looks different	yes
PersonX gives an object to PersonY  HinderedBy  [GEN]	PersonX is afraid to meet PersonY	yes
PersonX has a cool idea  xReact  [GEN]	pleased	yes
PersonX wakes up in the bathtub  xIntent  [GEN]	to be refreshed	no
PersonX explains the point  HinderedBy  [GEN]	PersonX doesn't know what the point is	yes
PersonX inspects a fax  xEffect  [GEN]	learns about technology	yes
PersonX visits personZ  xEffect  [GEN]	gets to know personZ	yes
PersonX shares stories with PersonY  xReact  [GEN]	respected	yes
PersonX works out at the gym  xEffect  [GEN]	is tired	yes
PersonX enjoys solving puzzles  xNeed  [GEN]	to have the ability to solve puzzles	yes
PersonX writes notes  xNeed  [GEN]	to have a notebook	yes
PersonX looks at something quickly  xAttr  [GEN]	intelligent	yes
PersonX has to work the night shift  xReact  [GEN]	stressed	yes
PersonX allows PersonY to probe  xIntent  [GEN]	to find out more about PersonY	no
PersonX appreciates PersonY's advice  xAttr  [GEN]	wise	yes
PersonX takes a girl's things  xAttr  [GEN]	adventurous	no
PersonX should move to Australia  xIntent  [GEN]	to start a new life	yes
PersonX sits in the car and thinks  xAttr  [GEN]	introspective	yes
PersonX denies it all  xEffect  [GEN]	is right	no
PersonX has an excellent time  xNeed  [GEN]	to have a good time	no
PersonX translates a report into German  xAttr  [GEN]	talented	yes
PersonX calls the cat  xIntent  [GEN]	to talk to the cat	yes
PersonX's period begins  xWant  [GEN]	to take a break	yes
PersonX runs over PersonY's car  xIntent  [GEN]	to hurt PersonY	yes
PersonX stops having his housekey in the drawer  xIntent  [GEN]	to stay in the house	no
PersonX jumps into the volcano  xEffect  [GEN]	quits school	no
PersonX cannot tell how to solve a math problem  xReact  [GEN]	confused	yes
PersonX remembers his roots  xIntent  [GEN]	to be self-sufficient	yes
PersonX buys a Bible  xNeed  [GEN]	to be interested in God	yes
PersonX records a complaint  xEffect  [GEN]	gets good grades	no
PersonX really gets rolling  xReact  [GEN]	determined	yes
PersonX decides to pursue a degree  xAttr  [GEN]	smart	yes
PersonX shares stories with PersonY  HinderedBy  [GEN]	PersonX can't tell PersonY	yes
PersonX notices PersonY's injuries  xWant  [GEN]	to heal PersonY's legs	yes
PersonX fills a quota  xWant  [GEN]	to get a job	no
PersonX takes the contract  xIntent  [GEN]	to be fair	yes
PersonX buys a Mercedes  xEffect  [GEN]	has a new car	yes
PersonX is an expert at math  xNeed  [GEN]	to practice math	yes
PersonX and PersonY gets shot  xReact  [GEN]	terrified	yes
PersonX names three girls  xNeed  [GEN]	to have the ability to names three girls	yes
PersonX expects the unexpected  xWant  [GEN]	to get the unexpected	no
PersonX plans PersonY's wedding  xReact  [GEN]	proud	yes
PersonX tells PersonY to trust her  HinderedBy  [GEN]	PersonX doesn't trust PersonY	yes
PersonX manages a business  xNeed  [GEN]	to have a business	yes
PersonX destroys PersonY's building  HinderedBy  [GEN]	PersonX is afraid to touch PersonY	yes
PersonX is not concerned  xReact  [GEN]	calm	yes
PersonX thinks a life of solitude is what he needs  xNeed  [GEN]	to have the freedom to go on a trip	yes
PersonX spends time on task  xIntent  [GEN]	to be prepared for the task	yes
